ORDERNUMBER,PRODUCTCODE,PROMOTION_NAME,CALC_SALES
83395,S60_4550,,3228.45
83397,S13_4290,,8145.68
83401,S57_4999,,3415.2999999999997
83405,S63_2312,,3640.0
83407,S57_1760,,4311.32
83409,S39_1506,,8311.050000000001
83413,S29_1729,,3473.1000000000004
83418,S31_1320,,7814.03
83419,S37_4650,,3033.92
83427,S53_1644,,3083.95
83431,S12_1861,,12872.6
83433,S15_2158,,8263.26
83444,S26_1555,,4998.25
83448,S10_4283,,9700.0
83453,S17_4496,,12036.960000000001
83459,S66_4819,,7066.0
83461,S59_3080,,8819.32
83465,S26_3979,,4303.26
83469,S53_3290,,11136.84
83471,S21_4200,,6159.45
83477,S17_4018,,12163.23
83478,S52_1370,,5027.400000000001
83479,S62_3459,,9364.72
83482,S70_1631,,10638.72
83486,S41_4385,,5739.16
83489,S15_2711,,3483.3999999999996
83491,S20_3731,,5578.9800000000005
83495,S59_4622,,5957.72
83498,S45_3656,,9503.13
83502,S30_1996,,4345.62
83506,S10_4355,,3767.7000000000003
83507,S68_2661,,3340.96
83510,S52_4545,,5206.68
83514,S21_2994,,4274.4
83518,S12_3427,,13202.56
83520,S12_1815,,8077.73
83523,S32_2932,,6717.4400000000005
83536,S40_2290,,3716.3999999999996
83537,S54_2776,,9785.47
83541,S29_1753,,7819.349999999999
83543,S67_2965,,3380.4799999999996
83549,S49_2626,,3090.45
83552,S48_4563,,10828.16
83555,S58_2073,,5370.75
83558,S50_4190,,3751.8
83561,S55_4348,,5895.12
83563,S35_1737,,4285.9800000000005
83568,S20_1961,,10545.57
83572,S25_3049,,7067.39
83582,S37_1810,,4635.0
83586,S45_1265,,5583.24
83588,S18_1940,,6450.24
83589,S57_1894,,7067.16
83593,S17_2989,,3287.85
83597,S31_1203,,7097.64
83602,S59_3833,,8604.3
83606,S63_2182,,6456.4
83609,S14_3509,,8230.369999999999
83613,S31_1714,,9992.94
83619,S58_2311,,4118.08
83635,S15_3433,,3367.44
83637,S37_1531,,6204.48
83641,S21_3853,,6028.679999999999
83647,S58_2713,,10648.0
83651,S66_4895,,3802.3999999999996
83659,S68_2320,,3987.18
83663,S64_3460,,6240.92
83675,S47_2437,,6002.400000000001
83677,S15_4814,,14259.71
83688,S66_3754,,7131.86
83689,S45_3084,,3365.66
83691,S41_3212,,5301.12
83695,S66_3479,,4815.969999999999
83696,S35_3012,,9865.06
83702,S12_4051,,8163.54
83704,S30_3719,,13833.68
83707,S39_1739,,4202.82
83708,S38_2970,,12117.6
83710,S55_1580,,6703.2
83717,S53_3701,,13284.699999999999
83719,S55_4192,,4268.51
83722,S17_3750,,3704.88
83726,S18_1358,,11150.44
83734,S38_4635,,3701.07
83736,S25_4223,,5493.51
83740,S25_3571,,4630.08
83741,S48_3650,,3188.5
83743,S10_1416,,3939.3
83746,S28_1839,,10843.27
83750,S65_4294,,5489.76
83754,S19_4626,,3756.0800000000004
83756,S22_3768,,11074.5
83759,S27_4708,,3530.1
83761,S11_4109,,3163.29
83765,S58_3484,,7231.77
83767,S26_2951,,6392.0
83770,S68_4979,,4852.47
83773,S68_2692,,6724.009999999999
83774,S10_1071,,6958.56
83778,S58_4489,,10133.64
83783,S38_3790,,7774.2
83787,S27_2526,,5173.65
83798,S19_3128,,3978.3700000000003
83801,S49_4866,,6656.83
83802,S21_4664,,4724.7300000000005
83805,S66_3199,,9034.56
83808,S68_3003,,12493.04
83810,S65_4867,,3563.4599999999996
83812,S31_2381,,7547.43
83819,S29_3859,,5554.58
83822,S15_4943,,3348.72
83827,S48_1747,,6058.5
83835,S64_3470,,3416.0
83840,S67_1302,,6113.51
83844,S39_3154,,3068.52
83848,S38_3147,,11015.69
83852,S44_3000,,8362.28
83853,S13_1903,,9652.18
83861,S34_1240,,4873.62
83865,S23_1693,,4866.8
83868,S36_3182,,3712.41
83871,S11_4930,,3102.7000000000003
83877,S15_4383,,7297.71
83887,S55_4800,,5356.16
83891,S69_1014,,8507.07
83895,S43_4907,,6125.44
83897,S69_1754,,9304.2
83905,S59_3063,,3952.33
83909,S11_3929,,9821.28
83910,S42_1764,,6082.6
83912,S66_1581,,3565.0
83915,S31_1740,,12575.07
83919,S18_2796,,6830.51
83921,S46_3667,,3358.86
83927,S68_1300,,8425.17
83936,S18_4186,,3321.08
83942,S59_1932,,3702.96
83943,S42_2478,,5482.8
83949,S46_3464,,4979.599999999999
83952,S66_4449,,7294.61
83960,S35_2694,,6536.200000000001
83962,S57_1995,,5673.92
83966,S33_3039,,4738.32
83967,S68_2087,,6423.12
83970,S22_1885,,8877.54
83977,S52_3414,,10919.060000000001
83982,S52_3222,,4256.92
83984,S55_4548,,3829.5
83987,S68_4764,,9710.5
83988,S15_3604,,6058.360000000001
83992,S59_4193,,3904.34
83994,S31_3698,,4042.99
84004,S35_4375,,7897.52
84016,S33_4583,,3962.5199999999995
84018,S17_2272,,4854.4
84022,S54_4879,,4623.36
84027,S13_1584,,8155.110000000001
84029,S51_4173,,3965.0999999999995
84036,S37_1845,,4920.92
84039,S36_2073,,9134.22
84053,S42_3289,,3615.5
84059,S15_3108,,12563.34
84060,S30_1877,,4649.4
84068,S18_4133,,8759.1
84072,S43_4395,,8957.13
84076,S51_1862,,3572.9100000000003
84082,S52_2501,,7280.080000000001
84084,S68_1478,,7165.2
84087,S64_1962,,6811.68
84090,S19_3770,,9378.78
84091,S40_4470,,4009.6399999999994
84100,S16_1999,,3868.7599999999998
84104,S32_4866,,6505.2
84106,S65_1649,,8832.0
84110,S31_3601,,10507.78
84122,S11_1552,,11145.0
84123,S65_2124,,4023.2
84127,S44_3121,,7597.59
84130,S64_2357,,6570.88
84131,S70_1526,,3716.3999999999996
84133,S58_1346,,3275.05
84140,S47_2997,,9695.28
84144,S45_2441,,12587.5
84151,S59_4873,,9129.47
84152,S68_1226,,6271.71
84160,S69_1923,,4080.7200000000003
84164,S51_2061,,6847.26
84168,S11_2986,,9496.199999999999
84170,S63_3169,,4479.0
84171,S52_3912,,11652.16
84175,S68_2424,,9153.69
84179,S35_2434,,6614.9400000000005
84181,S49_1229,,10944.0
84182,S21_4916,,9626.539999999999
84184,S52_3653,,4029.2000000000003
84186,S18_2923,,4304.8
84195,S28_3237,,3970.5
84201,S18_1292,,7084.999999999999
84202,S27_2469,,8433.390000000001
84208,S64_3274,,5125.55
84217,S57_4203,,4742.0
84219,S28_4367,,9899.47
84221,S47_3611,,14453.23
84224,S52_4299,,5961.06
84228,S30_1214,,4320.72
84232,S68_4475,,9876.199999999999
84234,S20_3106,,6495.389999999999
84238,S17_1471,,7722.0
84241,S58_3967,,10226.369999999999
84245,S20_1030,,12735.8
84258,S65_2513,,13482.0
84264,S30_1188,,3226.94
84269,S65_2372,,5755.63
84272,S16_3047,,6148.36
84274,S32_4257,,5936.0
84286,S37_2990,,4782.900000000001
84292,S27_2160,,3895.0
84295,S21_1778,,7887.6
84296,S34_1382,,8384.699999999999
84298,S28_3013,,3446.85
84299,S37_4044,,4175.55
84301,S43_1113,,8428.98
84306,S11_4531,,11870.25
84312,S43_1685,,4464.46
84313,S10_4871,,5286.6
84317,S42_4972,,9185.28
84321,S40_3733,,4138.64
84327,S12_1912,,11266.56
84331,S28_1278,,8454.230000000001
84337,S27_3818,,7657.16
84338,S16_4023,,3796.58
84341,S68_1493,,7066.45
84345,S14_1432,,3513.9
84351,S59_1239,,4154.88
84358,S34_2644,,4346.06
84363,S55_4019,,5353.75
84365,S11_4388,,7943.68
84369,S40_4721,,7639.379999999999
84379,S66_1551,,8229.39
84390,S53_3347,,4037.16
84392,S12_3433,,6343.400000000001
84395,S38_3224,,12197.64
84399,S55_3727,,3190.75
84402,S67_4794,,4521.43
84406,S15_4855,,5207.72
84407,S14_4716,,3164.9100000000003
84411,S27_2172,,4911.33
84418,S15_2400,,11407.2
84421,S10_4224,,3629.5199999999995
84423,S20_3989,,7571.75
84426,S32_1391,,9724.4
84427,S20_4424,,4257.900000000001
84431,S61_3477,,4162.31
84434,S11_4112,,5738.2
84438,S25_4554,,8213.119999999999
84443,S52_2421,,3900.0
84451,S65_3467,,5156.9800000000005
84454,S65_4467,,9323.49
84463,S54_4668,,3104.46
84469,S20_4754,,5294.24
84471,S61_1992,,6688.5
84472,S69_2670,,3604.34
84474,S42_2490,,7308.84
84478,S58_3170,,4284.51
84482,S19_2451,,3443.2799999999997
84499,S19_3149,,10358.400000000001
84503,S64_1272,,12157.04
84505,S19_2025,,9724.95
84507,S16_3447,,10143.6
84511,S64_3949,,5369.91
84515,S63_2815,,5531.5
84522,S40_1984,,4374.3
84526,S70_3788,,4260.08
84529,S58_2279,,6125.400000000001
84531,S33_2213,,4304.59
84532,S61_2936,,4293.64
84543,S25_1465,,3474.1699999999996
84547,S35_3293,,3188.72
84552,S19_1428,,3659.25
84555,S16_2216,,3923.1000000000004
84559,S45_3935,,7323.0
84564,S68_1534,,6032.04
84566,S36_1116,,11001.960000000001
84569,S20_4876,,8830.0
84570,S68_2104,,5499.759999999999
84576,S57_3858,,7276.07
84579,S54_1147,,9375.66
84582,S32_2675,,10948.32
84583,S41_1368,,3390.1200000000003
84585,S15_2933,,7741.35
84587,S41_4892,,5076.8
84588,S57_4499,,5867.84
84589,S55_2722,,7354.38
84593,S48_3528,,5385.82
84596,S63_1488,,7515.02
84597,S40_1118,,7070.0
84598,S22_2481,,8527.48
84601,S42_4591,,3713.3199999999997
84604,S53_4937,,8473.44
84607,S58_2326,,3500.16
84610,S39_3031,,4082.94
84611,S27_4007,,4735.700000000001
84615,S32_2885,,4137.12
84616,S30_1159,,8547.66
84620,S28_3939,,6277.5
84622,S63_2156,,4749.24
84629,S55_2547,,6204.25
84638,S13_1248,,3249.72
84643,S31_3300,,3372.84
84644,S49_4223,,8052.900000000001
84648,S44_2470,,5725.719999999999
84649,S15_3826,,8326.0
84652,S61_1867,,4298.5
84654,S10_2339,,8642.39
84657,S64_3893,,3350.55
84661,S21_4129,,5868.72
84662,S17_2187,,6274.2
84664,S29_2672,,9645.12
84665,S69_2035,,9406.32
84669,S48_4620,,3712.43
84672,S46_4933,,9857.82
84679,S61_2165,,3544.8599999999997
84683,S40_4540,,13037.039999999999
84692,S26_1032,,10775.039999999999
84698,S33_2418,,3975.0
84702,S23_2724,,8056.579999999999
84705,S28_4370,,11486.2
84710,S59_2086,,3418.68
84712,S17_2474,,3573.12
84713,S13_1104,,4171.83
84717,S50_4400,,3633.92
84720,S46_3640,,10058.82
84723,S23_1409,,3120.7999999999997
84724,S28_4826,,10552.14
84731,S20_1444,,4478.5
84732,S46_2172,,3610.7999999999997
84733,S22_4841,,4706.429999999999
84736,S36_3224,,4176.93
84742,S55_3382,,6348.44
84747,S22_3972,,6179.03
84750,S38_1768,,6247.45
84751,S52_3704,,6859.839999999999
84752,S70_2680,,3184.02
84760,S26_3832,,3480.8399999999997
84762,S53_2010,,13349.34
84766,S63_4767,,5447.36
84773,S21_3688,,9621.78
84774,S24_3544,,10766.769999999999
84775,S49_3478,,5826.860000000001
84779,S24_1833,,8696.85
84783,S26_2523,,9924.27
84786,S25_1290,,3125.22
84787,S33_4037,,6767.64
84804,S66_4159,,6279.4800000000005
84809,S14_1868,,4175.2
84813,S14_3476,,5075.5
84821,S68_1404,,6642.2699999999995
84825,S14_4816,,5653.5
84828,S38_2930,,6267.5
84838,S41_1316,,3835.02
84840,S16_2049,,5531.95
84843,S67_4707,,3185.1
84846,S54_1063,,7127.25
84848,S55_2089,,5563.8
84850,S59_1449,,3575.04
84853,S45_2025,,9059.25
84857,S35_4795,,8390.2
84861,S31_1897,,9516.92
84864,S56_4376,,3424.75
84876,S47_1445,,7088.16
84878,S18_4460,,6737.67
84881,S60_2265,,5187.52
84883,S58_4701,,5617.0
84888,S64_3478,,10197.55
84894,S38_2030,,6355.299999999999
84901,S29_1426,,7117.44
84904,S50_1364,,4179.95
84908,S26_2128,,8871.24
84912,S49_2020,,4098.639999999999
84914,S49_4885,,3075.75
84919,S16_2016,,4672.799999999999
84920,S63_2462,,10252.880000000001
84925,S27_1563,,13468.2
84928,S66_2715,,3533.6200000000003
84930,S25_4960,,5035.7
84931,S49_1400,,3009.36
84936,S44_3377,,5998.98
84941,S31_3836,,14871.6
84945,S45_4317,,4729.05
84949,S39_2159,,8676.8
84953,S29_3543,,11113.44
84961,S39_2948,,5568.900000000001
84963,S50_1401,,3524.4
84966,S29_3777,,4505.97
84969,S29_2472,,3319.92
84972,S53_2090,,8581.55
84974,S31_4450,,6019.02
84977,S53_2607,,5561.639999999999
84983,S37_2729,,9982.02
84993,S64_2672,,9849.599999999999
84996,S70_2708,,3455.3399999999997
84997,S21_3331,,5548.32
84998,S22_2842,,4481.46
85000,S32_3925,,6729.040000000001
85002,S70_2852,,3606.9
85007,S14_3703,,3872.22
85010,S33_3733,,10106.74
85012,S33_3353,,6051.76
85016,S17_4711,,4407.84
85020,S64_4883,,3068.75
85023,S32_2873,,8977.41
85027,S52_4613,,7536.78
85028,S25_1170,,5394.5
85032,S46_2395,,7069.900000000001
85033,S25_3696,,4970.5
85036,S18_2049,,7079.52
85037,S48_1815,,3910.0
85040,S33_3140,,10644.16
85044,S22_4745,,6545.44
85047,S20_4661,,12332.52
85049,S52_2467,,6562.2300000000005
85050,S19_2453,,7531.589999999999
85051,S37_1464,,13183.98
85054,S50_3765,,3162.0
85055,S27_2687,,13069.62
85059,S24_1489,,10348.02
85081,S55_2454,,6753.5199999999995
85083,S46_2090,,7322.22
85090,S67_3174,,9364.4
85094,S59_4661,,10931.439999999999
85097,S20_4415,,14647.34
85100,S15_4566,,8672.74
85104,S30_1759,,4274.28
85108,S39_2343,,4592.719999999999
85114,S45_2388,,5158.8
85117,S67_2299,,12621.279999999999
85127,S43_2812,,12948.5
85137,S50_1465,,12383.279999999999
85139,S26_4958,,3875.31
85146,S23_1996,,8946.36
85149,S69_1904,,6937.200000000001
85150,S44_3693,,4540.62
85153,S36_4104,,3323.8799999999997
85162,S31_3389,,8190.84
85166,S42_4560,,6341.2
85169,S49_3299,,3762.64
85173,S15_1966,,10891.32
85176,S43_1577,,4266.78
85177,S24_1389,,4643.7300000000005
85194,S37_4902,,3671.84
85196,S69_3976,,9639.28
85199,S49_3366,,4516.56
85205,S59_3703,,12102.81
85209,S26_4227,,3828.72
85212,S44_4029,,3495.96
85216,S21_1332,,7638.71
85221,S69_3941,,10144.32
85224,S48_1649,,3567.63
85225,S63_3746,,3225.9500000000003
85229,S37_3007,,10021.6
85231,S34_4238,,4389.05
85235,S38_3576,,4464.0
85244,S64_1443,,8836.34
85253,S29_2004,,4889.11
85258,S49_2337,,5323.6
85259,S62_2937,,3349.72
85260,S34_1086,,4799.75
85263,S53_1448,,4019.75
85264,S43_1668,,4900.0599999999995
85272,S16_2653,,4254.08
85274,S57_4260,,11144.52
85278,S11_1563,,5962.320000000001
85284,S23_1336,,3029.06
85285,S11_3955,,3791.48
85289,S56_4085,,3506.49
85293,S35_1053,,3233.2500000000005
85309,S17_3562,,11304.91
85317,S23_4821,,4731.87
85319,S15_1361,,12794.15
85333,S46_3186,,4972.400000000001
85335,S69_4000,,8639.26
85344,S53_3939,,3184.61
85349,S54_2527,,6261.849999999999
85354,S49_3919,,11014.71
85358,S48_4774,,4431.0599999999995
85362,S13_4842,,4883.13
85364,S52_1888,,3710.0699999999997
85368,S34_1208,,4804.370000000001
85370,S35_4756,,4954.65
85376,S23_1867,,7745.37
85377,S44_4041,,7683.389999999999
85379,S10_3272,,11927.4
85381,S11_3262,,3367.4999999999995
85382,S51_4836,,6602.85
85385,S58_4391,,5247.99
85390,S42_1482,,8360.52
85400,S55_4708,,6879.68
85404,S63_1333,,14504.400000000001
85409,S30_1742,,4042.6200000000003
85410,S56_3251,,10993.02
85413,S64_4535,,4620.8
85414,S48_4829,,7154.68
85416,S49_4766,,4206.65
85418,S38_2448,,5511.030000000001
85422,S67_2560,,5520.04
85423,S48_4567,,3763.69
85426,S60_4043,,4817.12
85427,S29_4333,,3357.9
85428,S55_2662,,4495.26
85429,S11_2038,,7324.8
85433,S68_2757,,8095.56
85437,S51_1412,,4480.070000000001
85441,S22_1092,,5115.81
85444,S12_4727,,3205.72
85456,S23_4008,,3005.0
85457,S36_3048,,5553.24
85462,S41_1272,,6522.45
85466,S38_2011,,8119.71
85469,S55_2352,,9480.84
85473,S36_2138,,4427.8
85476,S64_2165,,7521.4400000000005
85477,S27_2778,,4604.31
85494,S15_3087,,4578.78
85499,S37_4748,,3195.22
85511,S44_4107,,3941.85
85515,S24_4656,,5305.96
85517,S16_3055,,7207.59
85520,S37_3720,,8053.5
85522,S30_4645,,5302.08
85525,S54_3165,,6302.139999999999
85529,S64_3254,,9427.64
85530,S61_4683,,6203.08
85534,S31_1091,,10040.1
85535,S66_2631,,5903.3
85542,S65_1887,,5423.63
85559,S66_1453,,7681.7
85562,S64_2344,,4279.0
85564,S64_4640,,9961.6
85567,S63_4158,,5755.2
85572,S20_2451,,10870.800000000001
85576,S37_2743,,12383.509999999998
85580,S15_3733,,12294.24
85582,S70_3553,,8213.4
85586,S70_1199,,3455.2000000000003
85587,S37_3160,,3036.2
85591,S34_1761,,7301.7
85592,S40_2115,,13167.36
85596,S20_2499,,4410.21
85599,S51_3239,,6395.599999999999
85600,S48_1951,,10534.95
85606,S54_2954,,5752.99
85615,S44_3589,,5137.02
85621,S69_4633,,6071.240000000001
85626,S32_1249,,5786.4
85628,S54_2622,,4891.2
85632,S11_1697,,4552.64
85634,S16_3002,,5799.299999999999
85638,S12_2911,,6306.3
85639,S70_2112,,7322.7
85640,S30_3828,,5171.1
85644,S23_2495,,6624.450000000001
85647,S25_2838,,12105.029999999999
85650,S34_1205,,3012.0
85651,S22_1136,,3216.0699999999997
85658,S68_2471,,3504.17
85660,S58_1486,,4106.97
85661,S70_3040,,3065.7000000000003
85664,S12_2968,,4115.28
85671,S64_2091,,3808.6800000000003
85674,S13_1352,,9545.85
85676,S13_4960,,6199.9400000000005
85679,S54_4519,,11628.68
85683,S28_3743,,8239.77
85687,S39_2798,,8631.32
85695,S69_3598,,5063.62
85698,S28_4595,,4534.99
85700,S10_1393,,3949.9500000000003
85704,S36_4944,,5271.0
85707,S70_3956,,6576.6
85712,S19_3945,,6171.34
85716,S62_3945,,8489.01
85721,S41_1370,,4519.26
85723,S37_2283,,8493.439999999999
85728,S21_3543,,5468.16
85730,S69_2989,,3895.65
85734,S42_4681,,6385.51
85740,S26_3687,,11814.880000000001
85745,S39_2547,,6411.0
85749,S19_1496,,4281.62
85753,S39_3248,,3714.67
85755,S39_1987,,9485.85
85757,S13_2865,,4288.32
85758,S43_1295,,10014.9
85760,S40_4837,,3197.02
85764,S63_1568,,4554.900000000001
85770,S52_4561,,6398.0
85773,S55_4267,,4900.5
85776,S51_3251,,9472.050000000001
85780,S14_3166,,5194.5
85782,S32_1875,,12167.1
85785,S66_3489,,6350.76
85786,S42_1201,,8365.44
85790,S62_1039,,9395.26
85795,S29_4552,,11350.04
85800,S14_1750,,4170.2699999999995
85808,S22_2775,,5794.2
85812,S52_1589,,3449.6000000000004
85818,S70_2355,,5457.5
85821,S52_1814,,3558.78
85828,S26_3188,,3772.7999999999997
85832,S35_3560,,3226.95
85835,S43_3350,,8527.59
85837,S55_1289,,7968.549999999999
85838,S20_2330,,8211.2
85839,S62_3497,,5325.78
85844,S44_1433,,4937.120000000001
85847,S24_3404,,6350.400000000001
85852,S70_4624,,4865.400000000001
85853,S14_1064,,7871.09
85857,S67_4925,,4648.4
85866,S47_1201,,6075.030000000001
85869,S38_1218,,3984.24
85871,S13_3372,,11481.14
85874,S38_1154,,4397.400000000001
85877,S68_1961,,4977.42
85880,S28_4469,,5043.5
85886,S48_1050,,3462.75
85887,S59_2256,,3295.2000000000003
85892,S51_3440,,8882.25
85900,S60_3275,,6364.12
85902,S59_1637,,3630.42
85906,S29_1846,,5698.7
85908,S52_1668,,3912.04
85909,S67_3125,,7927.0
85912,S44_1966,,6625.5
85914,S15_3361,,7153.200000000001
85917,S23_3744,,11523.36
85921,S44_1505,,9943.75
85931,S35_3118,,9197.83
85935,S69_2570,,4474.08
85939,S61_1614,,13601.5
85940,S53_3085,,4985.76
85941,S70_3114,,7617.599999999999
85945,S25_2430,,6763.67
85948,S38_2828,,3894.3599999999997
85949,S68_4713,,6489.0
85951,S21_4601,,9992.82
85957,S27_3169,,4935.84
85961,S69_4569,,5922.24
85964,S48_2562,,4738.32
85966,S50_4374,,8858.0
85973,S18_4369,,8979.36
85976,S47_3481,,3399.63
85980,S18_2832,,10959.52
85982,S16_2028,,14166.779999999999
85993,S33_2783,,5507.5
85997,S21_4599,,5879.16
86002,S39_1093,,4576.08
86007,S37_3769,,4223.04
86015,S56_2126,,3951.82
86023,S38_1188,,7227.4800000000005
86024,S61_3377,,11061.16
86025,S31_4743,,6989.88
86031,S29_2191,,5518.87
86035,S67_1227,,4925.91
86041,S66_2315,,5417.58
86047,S57_1907,,7807.200000000001
86049,S26_2360,,4686.12
86050,S28_1300,,3867.9
86058,S55_2639,,6435.7699999999995
86062,S23_3949,,6677.26
86065,S10_1848,,3212.8199999999997
86073,S10_1632,,3188.96
86077,S26_3940,,4903.6
86083,S49_3404,,5558.4
86085,S50_4307,,3709.06
86090,S30_2334,,7788.44
86097,S43_3222,,3232.04
86099,S18_4228,,12645.36
86100,S67_3868,,3058.65
86103,S30_4516,,6216.32
86112,S52_2642,,3649.15
86116,S22_3514,,4633.86
86120,S54_1110,,6750.139999999999
86124,S18_1082,,11161.8
86126,S51_4274,,5848.639999999999
86131,S50_1476,,4205.88
86135,S40_1417,,11781.0
86140,S29_2074,,3074.7599999999998
86142,S29_4771,,3522.2
86146,S10_1639,,6603.759999999999
86149,S55_3503,,11098.2
86152,S12_4511,,6281.5599999999995
86154,S42_1327,,12213.5
86155,S18_4806,,6368.88
86160,S19_2461,,10109.82
86163,S39_2848,,7067.839999999999
86166,S30_1966,,6980.099999999999
86170,S18_4050,,3774.54
86171,S40_2514,,11531.4
86174,S29_4720,,6211.92
86176,S41_1992,,3984.01
86179,S19_2803,,4288.68
86183,S30_4715,,5838.51
86188,S27_4023,,5443.620000000001
86192,S15_3353,,4536.5
86193,S44_1755,,4022.3399999999997
86198,S57_4378,,6869.12
86199,S24_4894,,8094.84
86202,S20_4645,,4127.400000000001
86205,S55_4984,,7238.94
86212,S64_4472,,5605.099999999999
86214,S28_3753,,5024.55
86217,S35_3629,,4793.89
86221,S63_2806,,12878.52
86224,S65_3680,,12811.689999999999
86225,S22_3251,,3416.58
86227,S46_3069,,9507.42
86230,S13_2875,,10700.17
86237,S34_3281,,6118.2
86245,S25_3891,,4629.56
86247,S68_4325,,7203.78
86248,S35_3828,,5786.2
86250,S25_4760,,3435.04
86252,S43_2175,,3494.61
86253,S67_1390,,4277.400000000001
86255,S51_2955,,8676.25
86256,S53_2031,,4506.4
86260,S65_1693,,5815.08
86261,S16_4542,,5534.4
86266,S33_1751,,8444.15
86273,S68_4673,,5525.68
86275,S64_1373,,7559.9
86276,S36_4555,,5829.5
86280,S43_3332,,5281.9
86285,S70_4344,,6129.0
86289,S62_2630,,5096.46
86294,S25_2452,,5929.92
86301,S37_1610,,4459.589999999999
86303,S21_2462,,4177.04
86305,S11_4256,,5551.4800000000005
86309,S13_2002,,9962.0
86313,S25_4473,,5057.64
86323,S50_1815,,11376.82
86326,S52_4541,,11343.93
86327,S36_4571,,7322.88
86329,S19_3625,,10930.92
86341,S60_2652,,3751.22
86342,S33_2137,,7278.72
86345,S56_2461,,6496.2
86346,S41_1722,,5300.820000000001
86348,S43_4114,,6164.95
86352,S44_4257,,4525.67
86356,S12_4060,,6042.78
86360,S13_2649,,4459.5
86364,S34_4464,,3443.6000000000004
86369,S40_2922,,4327.76
86373,S70_3110,,4976.16
86375,S64_4712,,7637.0
86378,S59_2649,,6488.0
86381,S19_2927,,5010.599999999999
86386,S31_2656,,3520.2
86388,S13_2200,,5894.58
86390,S54_1142,,5151.38
86393,S12_1445,,8860.02
86396,S68_3594,,3280.08
86400,S12_2950,,4906.16
86406,S38_2375,,9894.91
86409,S70_2932,,6089.92
86415,S63_2703,,10190.44
86426,S57_3827,,9588.4
86430,S58_3979,,4210.8
86432,S54_3207,,3471.3399999999997
86435,S59_4365,,3883.78
86436,S34_4407,,3134.2500000000005
86440,S38_4392,,3743.25
86443,S32_3730,,6577.299999999999
86444,S42_1170,,4418.2
86448,S56_1901,,4933.7699999999995
86458,S28_1981,,9114.869999999999
86462,S19_3089,,11088.9
86467,S39_1964,,3143.28
86468,S16_2444,,3215.51
86469,S49_3021,,4742.75
86474,S61_4292,,10839.03
86475,S24_1660,,6698.25
86480,S40_3916,,8339.86
86491,S53_4152,,12039.6
86501,S12_1455,,10506.24
86503,S48_3745,,6468.400000000001
86504,S19_4745,,7938.150000000001
86508,S33_1814,,3642.54
86510,S65_3306,,9496.54
86514,S57_4841,,9745.45
86517,S17_4464,,3363.2
86518,S69_2179,,12138.12
86521,S67_1812,,8606.25
86528,S46_4786,,9627.7
86529,S68_1305,,10662.3
86531,S61_2516,,12294.41
86535,S24_1839,,6043.379999999999
86539,S17_4258,,5733.18
86541,S28_1473,,7912.860000000001
86544,S15_3922,,6377.55
86547,S41_2887,,4304.66
86551,S33_2631,,13936.98
86555,S20_2288,,6304.3
86559,S18_4534,,4417.5
86561,S18_2390,,3952.2000000000003
86563,S33_1619,,3440.6
86569,S64_4033,,3158.46
86572,S37_4635,,3218.25
86583,S41_1010,,7068.599999999999
86587,S30_4402,,9557.4
86592,S59_3077,,6128.25
86595,S55_2927,,7833.84
86598,S62_1692,,8300.71
86600,S51_2022,,8230.63
86601,S57_2361,,5081.98
86605,S41_3363,,11166.57
86606,S35_3673,,5454.72
86611,S59_2290,,4687.2
86615,S25_2694,,9375.2
86617,S10_2835,,4288.900000000001
86621,S29_4328,,6085.25
86625,S16_3081,,4615.62
